"CODIGO";"ID FABRICANTE";"CATEGORIA";"DETALLE";"IMAGEN";"IVA";"STOCK";"GARANTIA";"MONEDA";"PRECIO";"PRECIO FINAL";"COTIZACION DOLAR";"PRECIO PESOS SIN IVA";"PRECIO PESOS CON IVA";"ATRIBUTOS";"PRECIO USD CON UTILIDAD";"PRECIO PESOS CON UTILIDAD";"CATEGORIA_USUARIO";"UTILIDAD";"DETALLE_USUARIO";"PESO";"ALTO";"ANCHO";"LARGO";"";"IMPUESTO_INTERNO"
"108853";"IT-ETV";"SOPORTES";"SOPORTE INTELAID EXTENSOR PLACA VESA IT-ETV";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-EXTENSOR-PLACA-VESA-IT-ETV_export_3145d0e6a2598451888859717c03cb0b.jpg";"21.0%";"1";"12 meses";"U$S";"6.72";"8.14";"1375";"9244.41";"11185.74";"Marca:Intelaid
Tipos de pantallas soportadas:TV / LED / LCD
Código universal de producto:4805726470122
Es articulado:Sí
Es fijo:No
Es inclinable:Sí
Tamaño máximo de la pantalla:42 ""
Tamaño mínimo de la pantalla:23 ""
Modelo:IT-ETV
Lugar de montaje:Mesa
Estándares VESA:200x100:200x200";"8.14";"11185.74";"";"";"SOPORTE INTELAID EXTENSOR PLACA VESA IT-ETV";"400";"130";"30";"80";"";"0"
"108854";"IT-ESI";"SOPORTES";"SOPORTE BASE MOVIL INTELAID AJUSTABLE 400-600MM DISPOSITIVOS VARIOS";"https://static.nb.com.ar/i/nb_SOPORTE-BASE-MOVIL-INTELAID-AJUSTABLE-400-600MM-DISPOSITIVOS-VARIOS_export_160f81e513f4c4d832798321551d2a18.jpg";"21.0%";"1";"12 meses";"U$S";"56.01";"67.77";"1375";"77014.86";"93187.99";"Marca:Intelaid
Código universal de producto:4805726470191
Modelo:IT-ESI";"67.77";"93187.99";"";"";"SOPORTE BASE MOVIL INTELAID AJUSTABLE 400-600MM DISPOSITIVOS VARIOS ";"2500";"400";"100";"200";"";"0"
"108850";"IT-DGB2U";"SOPORTES";"SOPORTE INTELAID DOBLE MONITOR 1USB AUDIO 13 A 27 100X100 IT-DGB2U";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-DOBLE-MONITOR-1USB-AUDIO-13-A-27-100X100-IT-DGB2U_export_4d4b1b7b6313924fea19aed6ddf0e9ec.jpg";"21.0%";"1";"12 meses";"U$S";"102.01";"123.43";"1375";"140264.52";"169720.07";"Marca:Intelaid
Tipos de pantallas soportadas:MONITOR / TV / LED / LCD / CURVO
Código universal de producto:4805726470627
Es articulado:Sí
Es fijo:No
Es inclinable:Sí
Tamaño máximo de la pantalla:32 ""
Tamaño mínimo de la pantalla:17 ""
Modelo:IT-DGB2U
Lugar de montaje:Mesa
Estándares VESA:75X75 / 100X100";"123.43";"169720.07";"";"";"SOPORTE INTELAID DOBLE MONITOR 1USB AUDIO 13 A 27 100X100 IT-DGB2U";"5000";"420";"150";"280";"";"0"
"108854";"IT-ESI";"SOPORTES";"SOPORTE BASE MOVIL INTELAID AJUSTABLE 400-600MM DISPOSITIVOS VARIOS";"https://static.nb.com.ar/i/nb_SOPORTE-BASE-MOVIL-INTELAID-AJUSTABLE-400-600MM-DISPOSITIVOS-VARIOS_export_40ef9ffb16c7c6b6ba2ce82dfdd621aa.jpg";"21.0%";"1";"12 meses";"U$S";"56.01";"67.77";"1375";"77014.86";"93187.99";"Marca:Intelaid
Código universal de producto:4805726470191
Modelo:IT-ESI";"67.77";"93187.99";"";"";"SOPORTE BASE MOVIL INTELAID AJUSTABLE 400-600MM DISPOSITIVOS VARIOS ";"2500";"400";"100";"200";"";"0"
"108853";"IT-ETV";"SOPORTES";"SOPORTE INTELAID EXTENSOR PLACA VESA IT-ETV";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-EXTENSOR-PLACA-VESA-IT-ETV_export_a4b33a3c1629acc10fb59cdf858b5b34.jpg";"21.0%";"1";"12 meses";"U$S";"6.72";"8.14";"1375";"9244.41";"11185.74";"Marca:Intelaid
Tipos de pantallas soportadas:TV / LED / LCD
Código universal de producto:4805726470122
Es articulado:Sí
Es fijo:No
Es inclinable:Sí
Tamaño máximo de la pantalla:42 ""
Tamaño mínimo de la pantalla:23 ""
Modelo:IT-ETV
Lugar de montaje:Mesa
Estándares VESA:200x100:200x200";"8.14";"11185.74";"";"";"SOPORTE INTELAID EXTENSOR PLACA VESA IT-ETV";"400";"130";"30";"80";"";"0"
"100675";"IT-DB3E";"SOPORTES";"SOPORTE INTELAID DE ESCRITORIO TRIPLE 13/27 VESA 100X100 IT-DB3E";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-DE-ESCRITORIO-TRIPLE-13/27-VESA-100X100-IT-DB3E_export_86af803d768a0efb67f2574bdef88e73.jpg";"21.0%";"1";"12 meses";"U$S";"116";"140.36";"1375";"159501.98";"192997.4";"Marca:Intelaid
Tipos de pantallas soportadas:TV-LED-LCD
Código universal de producto:4805726470641
Altura:450 mm
Es articulado:Sí
Es fijo:No
Es inclinable:Sí
Tamaño máximo de la pantalla:27 ""
Peso máximo soportado:24 kg
Tamaño mínimo de la pantalla:13 ""
Modelo:IT-DB3E
Lugar de montaje:Mesa
Estándares VESA:75x75,100x100";"140.36";"192997.39";"";"";"SOPORTE INTELAID DE ESCRITORIO TRIPLE 13/27 VESA 100X100 IT-DB3E";"1000";"356";"545";"212";"";"0"
"109541";"IT-EGI";"SOPORTES";"SOPORTE INTELAID BASE PLEGABLE GAMING IT-EGI";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-BASE-PLEGABLE-GAMING-IT-EGI_export_a41ed8ac73857b0be2d0aad1249037e4.jpg";"21.0%";"1";"12 meses";"U$S";"216.24";"261.65";"1375";"297327.11";"359765.81";"Marca:Intelaid
Código universal de producto:4805726470276
Incluye caja de cambios:No
Incluye pedales:No
Modelo:IT-EGI
Con asiento:No
Con soporte:Sí";"261.65";"359765.81";"";"";"SOPORTE INTELAID BASE PLEGABLE GAMING IT-EGI";"25000";"900";"600";"130";"";"0"
"100675";"IT-DB3E";"SOPORTES";"SOPORTE INTELAID DE ESCRITORIO TRIPLE 13/27 VESA 100X100 IT-DB3E";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-DE-ESCRITORIO-TRIPLE-13/27-VESA-100X100-IT-DB3E_export_4f7945eb9ed8309e14a9f9048bfb6109.jpg";"21.0%";"1";"12 meses";"U$S";"116";"140.36";"1375";"159501.98";"192997.4";"Marca:Intelaid
Tipos de pantallas soportadas:TV-LED-LCD
Código universal de producto:4805726470641
Altura:450 mm
Es articulado:Sí
Es fijo:No
Es inclinable:Sí
Tamaño máximo de la pantalla:27 ""
Peso máximo soportado:24 kg
Tamaño mínimo de la pantalla:13 ""
Modelo:IT-DB3E
Lugar de montaje:Mesa
Estándares VESA:75x75,100x100";"140.36";"192997.39";"";"";"SOPORTE INTELAID DE ESCRITORIO TRIPLE 13/27 VESA 100X100 IT-DB3E";"1000";"356";"545";"212";"";"0"
"100675";"IT-DB3E";"SOPORTES";"SOPORTE INTELAID DE ESCRITORIO TRIPLE 13/27 VESA 100X100 IT-DB3E";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-DE-ESCRITORIO-TRIPLE-13/27-VESA-100X100-IT-DB3E_export_52b3479aeea2bdf48c24545b3152afba.jpg";"21.0%";"1";"12 meses";"U$S";"116";"140.36";"1375";"159501.98";"192997.4";"Marca:Intelaid
Tipos de pantallas soportadas:TV-LED-LCD
Código universal de producto:4805726470641
Altura:450 mm
Es articulado:Sí
Es fijo:No
Es inclinable:Sí
Tamaño máximo de la pantalla:27 ""
Peso máximo soportado:24 kg
Tamaño mínimo de la pantalla:13 ""
Modelo:IT-DB3E
Lugar de montaje:Mesa
Estándares VESA:75x75,100x100";"140.36";"192997.39";"";"";"SOPORTE INTELAID DE ESCRITORIO TRIPLE 13/27 VESA 100X100 IT-DB3E";"1000";"356";"545";"212";"";"0"
"100675";"IT-DB3E";"SOPORTES";"SOPORTE INTELAID DE ESCRITORIO TRIPLE 13/27 VESA 100X100 IT-DB3E";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-DE-ESCRITORIO-TRIPLE-13/27-VESA-100X100-IT-DB3E_export_269d39c330b43400f8e091f4226fe4b6.jpg";"21.0%";"1";"12 meses";"U$S";"116";"140.36";"1375";"159501.98";"192997.4";"Marca:Intelaid
Tipos de pantallas soportadas:TV-LED-LCD
Código universal de producto:4805726470641
Altura:450 mm
Es articulado:Sí
Es fijo:No
Es inclinable:Sí
Tamaño máximo de la pantalla:27 ""
Peso máximo soportado:24 kg
Tamaño mínimo de la pantalla:13 ""
Modelo:IT-DB3E
Lugar de montaje:Mesa
Estándares VESA:75x75,100x100";"140.36";"192997.39";"";"";"SOPORTE INTELAID DE ESCRITORIO TRIPLE 13/27 VESA 100X100 IT-DB3E";"1000";"356";"545";"212";"";"0"
"109541";"IT-EGI";"SOPORTES";"SOPORTE INTELAID BASE PLEGABLE GAMING IT-EGI";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-BASE-PLEGABLE-GAMING-IT-EGI_export_026ce5ee49760c5e8b8c45844120d44d.jpg";"21.0%";"1";"12 meses";"U$S";"216.24";"261.65";"1375";"297327.11";"359765.81";"Marca:Intelaid
Código universal de producto:4805726470276
Incluye caja de cambios:No
Incluye pedales:No
Modelo:IT-EGI
Con asiento:No
Con soporte:Sí";"261.65";"359765.81";"";"";"SOPORTE INTELAID BASE PLEGABLE GAMING IT-EGI";"25000";"900";"600";"130";"";"0"
"109541";"IT-EGI";"SOPORTES";"SOPORTE INTELAID BASE PLEGABLE GAMING IT-EGI";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-BASE-PLEGABLE-GAMING-IT-EGI_export_77b2c39543d0d9c6fee8f317d8d1b01c.jpg";"21.0%";"1";"12 meses";"U$S";"216.24";"261.65";"1375";"297327.11";"359765.81";"Marca:Intelaid
Código universal de producto:4805726470276
Incluye caja de cambios:No
Incluye pedales:No
Modelo:IT-EGI
Con asiento:No
Con soporte:Sí";"261.65";"359765.81";"";"";"SOPORTE INTELAID BASE PLEGABLE GAMING IT-EGI";"25000";"900";"600";"130";"";"0"
"109541";"IT-EGI";"SOPORTES";"SOPORTE INTELAID BASE PLEGABLE GAMING IT-EGI";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-BASE-PLEGABLE-GAMING-IT-EGI_export_8f5f2e0124b482161c770355d30fd0eb.jpg";"21.0%";"1";"12 meses";"U$S";"216.24";"261.65";"1375";"297327.11";"359765.81";"Marca:Intelaid
Código universal de producto:4805726470276
Incluye caja de cambios:No
Incluye pedales:No
Modelo:IT-EGI
Con asiento:No
Con soporte:Sí";"261.65";"359765.81";"";"";"SOPORTE INTELAID BASE PLEGABLE GAMING IT-EGI";"25000";"900";"600";"130";"";"0"
"109541";"IT-EGI";"SOPORTES";"SOPORTE INTELAID BASE PLEGABLE GAMING IT-EGI";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-BASE-PLEGABLE-GAMING-IT-EGI_export_a2920d1ecb360c14c79658e7bad964c7.jpg";"21.0%";"1";"12 meses";"U$S";"216.24";"261.65";"1375";"297327.11";"359765.81";"Marca:Intelaid
Código universal de producto:4805726470276
Incluye caja de cambios:No
Incluye pedales:No
Modelo:IT-EGI
Con asiento:No
Con soporte:Sí";"261.65";"359765.81";"";"";"SOPORTE INTELAID BASE PLEGABLE GAMING IT-EGI";"25000";"900";"600";"130";"";"0"
"109541";"IT-EGI";"SOPORTES";"SOPORTE INTELAID BASE PLEGABLE GAMING IT-EGI";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-BASE-PLEGABLE-GAMING-IT-EGI_export_5104353a36ec5be9f31be46738dd5a01.jpg";"21.0%";"1";"12 meses";"U$S";"216.24";"261.65";"1375";"297327.11";"359765.81";"Marca:Intelaid
Código universal de producto:4805726470276
Incluye caja de cambios:No
Incluye pedales:No
Modelo:IT-EGI
Con asiento:No
Con soporte:Sí";"261.65";"359765.81";"";"";"SOPORTE INTELAID BASE PLEGABLE GAMING IT-EGI";"25000";"900";"600";"130";"";"0"
"116213";"IT-TS44V";"SOPORTES";"SOPORTE MOVIL INTELAID TV VESA 400X400 IT-TS44V";"https://static.nb.com.ar/i/nb_SOPORTE-MOVIL-INTELAID-TV-VESA-400X400-IT-TS44V_export_3e17960d39701f3c50c7e5535a925ca4.jpeg";"21.0%";"1";"12 meses";"U$S";"23.01";"27.84";"1375";"31640.7";"38285.25";"Categoría de producto:Soporte de pared pivotante para TV
Material:Acero, Plástico
Acabado de la superficie:Recubrimiento en polvo
Color:extura fina negro
Dimensiones:82x431x431 mm 
Tamaño de pantalla recomendado:32 ""-55""
Patrón de orificios de montaje:Solo VESA
VESA Compatible:100x100,200x100,200x200,300x200,400x200,300x300,400x300,400x400 Max. Orificio de montaje: 400x400
Rango de giro:+15°-15°
Instalación: Pared sólida
Ajuste TV curvo:NO
Perfil:82 mm
Pantalla que se inclina libremente:no
Capacidad de peso:30 kg";"27.84";"38285.25";"";"";"SOPORTE MOVIL INTELAID TV VESA 400X400 IT-TS44V";"1900";"430";"100";"430";"";"0"
"116216";"IT-SDM";"SOPORTES";"SOPORTE INTELAID DE ESCRITORIO  SETUP 2 MONI CAMARA CAM MIC LUZ IT-SDM";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-DE-ESCRITORIO--SETUP-2-MONI-CAMARA-CAM-MIC-LUZ-IT-SDM_export_f4b7101cb4a3d146339cacac12197ac2.jpeg";"21.0%";"1";"12 meses";"U$S";"174.04";"210.59";"1375";"239311.67";"289567.12";"Dimensiones:910 x 120 x 1000 mm
Altura del tubo del eje vertical:860 mm
Placa VESA de liberación rápida:si
Organizador de Cables:si
Longitud del brazo del brazo del micrófono:640 mm
Tipo de base de micrófono:Base de acero
Capacidad de peso (por pantalla):9 kg
VESA Compatible:75 x 75, 100 x 100
Rango de inclinación de la pantalla:+70°-70°
Tipo de soporte de luz: 1/4 - 3/8
Capacidad de peso (ligero)::7 kg
Rotación de pantalla::+180°-180°
Capacidad de peso (cámara):7 kg
Rango de giro de la cámara:+90°-90°
Categoría de producto: Soporte para Setup de Escritorio-ALL IN ONE
Material:Acero, Plástico
Color:Textura fina negro
Extensión completa del brazo::398 mm
Instalación: Abrazadera, Ojal Capacidad de peso (m:1 kg
Ajustar tamaño de pantalla:17""-32""
Cantidad de pantalla:2
Rango de inclinación de la cámara: :+90°-90°
Acabado de la superficie:Recubrimiento en polvo
Rango de altura del micrófono: 680 mm
Ajustar monitor curvo:si
Rango de giro de la pantalla:+90°-90°";"210.59";"289567.12";"";"";"SOPORTE INTELAID DE ESCRITORIO  SETUP 2 MONI CAMARA CAM MIC LUZ IT-SDM";"10000";"900";"400";"400";"";"0"
"116212";"IT-F40A";"SOPORTES";"SOPORTE INTELAID TV 23/55 VESA 400X400 IT-F40A";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-TV-23/55-VESA-400X400-IT-F40A_export_c2d236ef3be824e4220f1ff9b93e7659.jpeg";"21.0%";"1";"12 meses";"U$S";"25.35";"30.68";"1375";"34859.41";"42179.89";"Catergoria:Soporte de PARED FIJO para MONITOR TV/LCD
Peso maximo:Max. 55 Kg.  Con sistema bloqueo de Seguridad
Monitores recomendados :De 32"""" A 55"""" RECOMENDADO o  Max.VESA 400x400 mm.     Perfil 19 mm ULTRASLIM""";"30.68";"42179.89";"";"";"SOPORTE INTELAID TV 23/55 VESA 400X400 IT-F40A";"1350";"470";"50";"70";"";"0"
"120474";"TP10A464";"TABLETS";"PHILCO TABLET 10 4GB 64GB CON FUNDA";"https://static.nb.com.ar/i/nb_PHILCO-TABLET-10-4GB-64GB-CON-FUNDA_export_fd8fef882b1369b4688ad942a7277fc1.png";"10.5%";"10";"12 meses";"U$S";"100.74";"111.31";"1375";"138512.04";"153055.81";"Modelo:TP10A464
Memoria Interna:64GB
Marca:PHILCO
Conexiones:USB Tipo-C
Memoria RAM :4GB";"111.31";"153055.8";"";"";"PHILCO TABLET 10 4GB 64GB CON FUNDA";"200";"300";"200";"300";"";"0"
"120474";"TP10A464";"TABLETS";"PHILCO TABLET 10 4GB 64GB CON FUNDA";"https://static.nb.com.ar/i/nb_PHILCO-TABLET-10-4GB-64GB-CON-FUNDA_export_109e09dec402691cc3a77a3734298cae.png";"10.5%";"10";"12 meses";"U$S";"100.74";"111.31";"1375";"138512.04";"153055.81";"Modelo:TP10A464
Memoria Interna:64GB
Marca:PHILCO
Conexiones:USB Tipo-C
Memoria RAM :4GB";"111.31";"153055.8";"";"";"PHILCO TABLET 10 4GB 64GB CON FUNDA";"200";"300";"200";"300";"";"0"
"104331";"22633";"TECLADOS";"TECLADO TRUST ASTA GXT865 MECH ES";"https://static.nb.com.ar/i/nb_TECLADO-TRUST-ASTA-GXT865-MECH-ES_export_6331f39b82d2379e65a378028a3b52c5.jpeg";"10.5%";"10";"12 meses";"U$S";"54.57";"60.3";"1375";"75038.85";"82917.93";"Color de la retroiluminación:RGB
Marca:Trust
Tipo de conector:USB
Es ergonómica:Sí
Es gamer:Sí
Es resistente a salpicaduras:Sí
Tipo de switch:RED
Layout:QWERTY
Línea:Gamer Advance Trust
Modelo:Gxt 865 Asta
Arquitectura:Mecánico
Con Bluetooth:No
Con interfaz USB:Sí
Con cable removible:No
Con retroiluminación:Sí
Con recepción inalámbrica:No";"60.3";"82917.93";"";"";"TECLADO TRUST ASTA GXT865 MECH ES";"1250";"450";"50";"150";"";"0"
"119931";"RZ03-04990200-R3U1";"TECLADOS";"TECLADO GAMER RAZER HUNTSMAN V3 PRO MINI US";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-RAZER-HUNTSMAN-V3-PRO-MINI-US_export_a2690f64a3f84d83b27e89540d7cd57e.jpg";"10.5%";"4";"12 meses";"U$S";"129.14";"142.7";"1375";"177562";"196206.01";"Key Switch Type:Analog Optical Switches
Brand:RAZER
Keyboard Interface:USB Type-C
Design Style:Standard
Keyboard Color:Black
Backlit:Razer Chroma™ RGB
Mouse Included:No
Palm Rest:No
Model:Razer Huntsman V3 Pro Mini
Part Number:RZ03-04990200-R3U1
Layout:60%";"142.7";"196206.01";"";"";"TECLADO GAMER RAZER HUNTSMAN V3 PRO MINI US";"600";"150";"400";"30";"";"0"
"119931";"RZ03-04990200-R3U1";"TECLADOS";"TECLADO GAMER RAZER HUNTSMAN V3 PRO MINI US";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-RAZER-HUNTSMAN-V3-PRO-MINI-US_export_9d3564c04fe16a3f0e744ed56c4c3f23.jpg";"10.5%";"4";"12 meses";"U$S";"129.14";"142.7";"1375";"177562";"196206.01";"Key Switch Type:Analog Optical Switches
Brand:RAZER
Keyboard Interface:USB Type-C
Design Style:Standard
Keyboard Color:Black
Backlit:Razer Chroma™ RGB
Mouse Included:No
Palm Rest:No
Model:Razer Huntsman V3 Pro Mini
Part Number:RZ03-04990200-R3U1
Layout:60%";"142.7";"196206.01";"";"";"TECLADO GAMER RAZER HUNTSMAN V3 PRO MINI US";"600";"150";"400";"30";"";"0"
"119930";"RZ03-04970200-R3U1";"TECLADOS";"TECLADO GAMER RAZER HUNTSMAN V3 PRO US";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-RAZER-HUNTSMAN-V3-PRO-US_export_45d79098da38925573b22c8af1cbf8f2.jpg";"10.5%";"8";"12 meses";"U$S";"179.37";"198.2";"1375";"246631";"272527.26";"Código universal de producto:050837459489
Línea:Huntsman
Condición del ítem:Nuevo
Modelo:RZ03-04970200-R3U1
Marca:Razer";"198.2";"272527.26";"";"";"TECLADO GAMER RAZER HUNTSMAN V3 PRO US";"600";"150";"400";"30";"";"0"
"119929";"RZ03-05021700-R311";"TECLADOS";"TECLADO GAMER RAZER HUNTSMAN V3 X TKL ESPAÑOL PURPLE-SW";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-RAZER-HUNTSMAN-V3-X-TKL-ESPAÑOL-PURPLE-SW_export_a7dcd48520a6e5071594be50a9167ff9.jpg";"10.5%";"10";"12 meses";"U$S";"83.25";"91.99";"1375";"114468.2";"126487.36";"Ancho del teclado:359 mm
Forma de las teclas:Cilíndrica
Con teclas anti-ghost:Sí
Tipo de conector:USB
Color de la retroiluminación:RGB
Layout:QWERTY
Modelo:RZ03-05021700-R311
Idioma:Español
Marca:Razer
Condición del ítem:Nuevo
Profundidad del teclado:136.5 mm
Altura del teclado:38.5 mm
Tipo de switch:Clicky Optical Switch Purple
Con retroiluminación:Sí
Con interfaz USB:Sí";"91.99";"126487.36";"";"";"TECLADO GAMER RAZER HUNTSMAN V3 X TKL ESPAÑOL PURPLE-SW";"600";"150";"400";"30";"";"0"
"119928";"RZ03-05000200-R3U1";"TECLADOS";"TECLADO GAMER RAZER BLACKWIDOW V4 TKL US";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-RAZER-BLACKWIDOW-V4-TKL-US_export_d696b232b82fb375c6a34c77f6f2968a.jpg";"10.5%";"9";"12 meses";"U$S";"150.44";"166.23";"1375";"206852.8";"228572.34";"Marca:Razer
Tipo de conector:USB 2.0
Color de la retroiluminación:RGB
Profundidad del teclado:155.5 mm
Layout:QWERTY
Con Bluetooth:No
Altura del teclado:321 mm
Ancho del teclado:24 mm";"166.23";"228572.34";"";"";"TECLADO GAMER RAZER BLACKWIDOW V4 TKL US";"600";"150";"400";"30";"";"0"
"120093";"31340015401";"TECLADOS";"TECLADO + MOUSE WIRELESS GENIUS SLIMSTAR 8230 WHITE DUAL BT/2.4Ghz";"https://static.nb.com.ar/i/nb_TECLADO-+-MOUSE-WIRELESS-GENIUS-SLIMSTAR-8230-WHITE-DUAL-BT/2.4Ghz_export_c96522976c5fa19405bf04486598f61e.jpg";"10.5%";"10";"12 meses";"U$S";"16.58";"18.32";"1375";"22793.38";"25186.68";"Layout:Estándar
Tipo de switch:Membrana
Marca:Genius
Tipo de conector:Inalámbrico
Con Bluetooth:Sí";"18.32";"25186.69";"";"";"TECLADO + MOUSE WIRELESS GENIUS SLIMSTAR 8230 WHITE DUAL BT/2.4Ghz";"600";"150";"400";"30";"";"0"
"120093";"31340015401";"TECLADOS";"TECLADO + MOUSE WIRELESS GENIUS SLIMSTAR 8230 WHITE DUAL BT/2.4Ghz";"https://static.nb.com.ar/i/nb_TECLADO-+-MOUSE-WIRELESS-GENIUS-SLIMSTAR-8230-WHITE-DUAL-BT/2.4Ghz_export_315c5e74efb1d51f8250d35036102a90.jpg";"10.5%";"10";"12 meses";"U$S";"16.58";"18.32";"1375";"22793.38";"25186.68";"Layout:Estándar
Tipo de switch:Membrana
Marca:Genius
Tipo de conector:Inalámbrico
Con Bluetooth:Sí";"18.32";"25186.69";"";"";"TECLADO + MOUSE WIRELESS GENIUS SLIMSTAR 8230 WHITE DUAL BT/2.4Ghz";"600";"150";"400";"30";"";"0"
"120093";"31340015401";"TECLADOS";"TECLADO + MOUSE WIRELESS GENIUS SLIMSTAR 8230 WHITE DUAL BT/2.4Ghz";"https://static.nb.com.ar/i/nb_TECLADO-+-MOUSE-WIRELESS-GENIUS-SLIMSTAR-8230-WHITE-DUAL-BT/2.4Ghz_export_44ef1cdee1db8b1f27e22a862d50b14e.jpg";"10.5%";"10";"12 meses";"U$S";"16.58";"18.32";"1375";"22793.38";"25186.68";"Layout:Estándar
Tipo de switch:Membrana
Marca:Genius
Tipo de conector:Inalámbrico
Con Bluetooth:Sí";"18.32";"25186.69";"";"";"TECLADO + MOUSE WIRELESS GENIUS SLIMSTAR 8230 WHITE DUAL BT/2.4Ghz";"600";"150";"400";"30";"";"0"
"104503";"DKON1887-BUSPDZHBS";"TECLADOS";"Teclado Mecanico Ducky One 2 TKL Skyline Teclas gris oscuro Interruptor marron Ingles PBT Doble disparo sin costuras Estuche gris Sin LED";"https://static.nb.com.ar/i/nb_Teclado-Mecanico-Ducky-One-2-TKL-Skyline-Teclas-gris-oscuro-Interruptor-marron-Ingles-PBT-Doble-disparo-sin-costuras-Estuche-gris-Sin-LED_export_dffae609d8b7eb063dbd3d8ac1ccd02c.jpeg";"10.5%";"3";"12 meses";"U$S";"92.46";"102.17";"1375";"127138.08";"140487.58";"Logical Layout:US QWERTY
USB Key Rollover:Full
Physical Layout:ANSI
Switch Mount Type:Plate
Model:One 2 Full-size
Multimedia Keys:Yes
Brand:Ducky
Size:	Tenkeyless
Switch Stems:MX
Frame Color:Gray
Interface(s):USB
Cord Length:60 inches";"102.17";"140487.59";"";"";"Teclado Mecanico Ducky One 2 TKL Skyline Teclas gris oscuro Interruptor marron Ingles PBT Doble disparo sin costuras Estuche gris Sin LED";"600";"150";"400";"30";"";"0"
"104504";"DKON1887-RUSPDZHBS";"TECLADOS";"Teclado Mecanico Ducky One 2 TKL Skyline Teclas gris oscuro Interruptor rojo Ingles PBT Doble disparo sin costuras Estuche gris Sin LED";"https://static.nb.com.ar/i/nb_Teclado-Mecanico-Ducky-One-2-TKL-Skyline-Teclas-gris-oscuro-Interruptor-rojo-Ingles-PBT-Doble-disparo-sin-costuras-Estuche-gris-Sin-LED_export_dffae609d8b7eb063dbd3d8ac1ccd02c.jpeg";"10.5%";"4";"12 meses";"U$S";"92.46";"102.17";"1375";"127138.08";"140487.58";"Switch Mount Type	:Plate
Cord Length:60 inches
Size:Tenkeyless
Physical Layout:ANSI
Switch Stems:MX
Brand:Ducky
Model:One 2 Full-size
Logical Layout:US QWERTY
Multimedia Keys:Yes
Frame Color:Gray
USB Key Rollover:Full";"102.17";"140487.59";"";"";"Teclado Mecanico Ducky One 2 TKL Skyline Teclas gris oscuro Interruptor rojo Ingles PBT Doble disparo sin costuras Estuche gris Sin LED";"600";"150";"400";"30";"";"0"
"104503";"DKON1887-BUSPDZHBS";"TECLADOS";"Teclado Mecanico Ducky One 2 TKL Skyline Teclas gris oscuro Interruptor marron Ingles PBT Doble disparo sin costuras Estuche gris Sin LED";"https://static.nb.com.ar/i/nb_Teclado-Mecanico-Ducky-One-2-TKL-Skyline-Teclas-gris-oscuro-Interruptor-marron-Ingles-PBT-Doble-disparo-sin-costuras-Estuche-gris-Sin-LED_export_0d2bca60818fd3c0a97a67542db33cf3.jpeg";"10.5%";"3";"12 meses";"U$S";"92.46";"102.17";"1375";"127138.08";"140487.58";"Logical Layout:US QWERTY
USB Key Rollover:Full
Physical Layout:ANSI
Switch Mount Type:Plate
Model:One 2 Full-size
Multimedia Keys:Yes
Brand:Ducky
Size:	Tenkeyless
Switch Stems:MX
Frame Color:Gray
Interface(s):USB
Cord Length:60 inches";"102.17";"140487.59";"";"";"Teclado Mecanico Ducky One 2 TKL Skyline Teclas gris oscuro Interruptor marron Ingles PBT Doble disparo sin costuras Estuche gris Sin LED";"600";"150";"400";"30";"";"0"
